"seq ID","A1","R1","R2","R3","R4","R5","N1"
"15","2","2","1","1","1","2","N1=1,N2=1,N3=1,N4=2,N5=2,N6=2,N7=2,N8=1,N9=2,N10=1"
"15","2","2","1","1","1","2","N1=1,N2=1,N3=1,N4=2,N5=1,N6=1,N7=1,N8=2,N9=2,N10=2"
"15","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=2,N7=2,N8=1,N9=1,N10=1"
"15","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=1,N7=1,N8=2,N9=1,N10=2"
"15","2","2","1","1","1","2","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=2,N8=1,N9=1,N10=2"
"15","2","2","1","1","1","2","N1=1,N2=2,N3=2,N4=1,N5=2,N6=1,N7=1,N8=2,N9=1,N10=1"
"15","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2"
"15","2","2","1","1","1","2","N1=1,N2=1,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=2,N10=2"
"15","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=2,N7=2,N8=2,N9=1,N10=1"
"16","2","2","2","1","2","1","N1=2,N2=1,N3=2,N4=1,N5=2,N6=1,N7=2,N8=2,N9=1,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=2,N3=2,N4=2,N5=2,N6=2,N7=1,N8=1,N9=2,N10=2"
"16","2","2","2","1","2","1","N1=1,N2=2,N3=1,N4=2,N5=2,N6=1,N7=1,N8=2,N9=2,N10=2"
"16","2","2","2","1","2","1","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=2,N3=2,N4=2,N5=2,N6=1,N7=1,N8=2,N9=1,N10=2"
"16","2","2","2","1","2","1","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=2,N3=2,N4=1,N5=2,N6=1,N7=1,N8=2,N9=2,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=2,N7=2,N8=1,N9=2,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=1,N3=2,N4=2,N5=2,N6=1,N7=1,N8=2,N9=1,N10=2"
"16","2","2","2","1","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=2,N7=2,N8=1,N9=1,N10=2"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=2,N4=1,N5=2,N6=2,N7=2,N8=1,N9=1,N10=1"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=2,N4=1,N5=1,N6=1,N7=2,N8=1,N9=1,N10=2"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=2,N7=2,N8=2,N9=2,N10=2"
"17","2","2","1","2","2","1","N1=2,N2=1,N3=1,N4=1,N5=2,N6=1,N7=2,N8=1,N9=2,N10=2"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=1,N4=1,N5=2,N6=2,N7=2,N8=2,N9=1,N10=1"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=2,N8=1,N9=2,N10=2"
"17","2","2","1","2","2","1","N1=1,N2=2,N3=1,N4=2,N5=1,N6=2,N7=2,N8=1,N9=2,N10=1"
"17","2","2","1","2","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=1,N7=2,N8=2,N9=2,N10=2"
"17","2","2","1","2","2","1","N1=2,N2=1,N3=1,N4=2,N5=1,N6=2,N7=2,N8=1,N9=1,N10=2"
"17","2","2","1","2","2","1","N1=1,N2=2,N3=1,N4=2,N5=1,N6=1,N7=2,N8=2,N9=1,N10=2"
"18","2","2","2","2","1","2","N1=2,N2=2,N3=2,N4=1,N5=2,N6=1,N7=2,N8=2,N9=1,N10=2"
"18","2","2","2","2","1","2","N1=1,N2=2,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2"
"18","2","2","2","2","1","2","N1=1,N2=2,N3=1,N4=1,N5=1,N6=1,N7=1,N8=2,N9=1,N10=2"
"18","2","2","2","2","1","2","N1=2,N2=1,N3=1,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2"
"18","2","2","2","2","1","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=1,N7=1,N8=2,N9=2,N10=2"
"18","2","2","2","2","1","2","N1=2,N2=1,N3=1,N4=1,N5=2,N6=2,N7=2,N8=1,N9=2,N10=2"
"18","2","2","2","2","1","2","N1=1,N2=2,N3=1,N4=1,N5=2,N6=1,N7=1,N8=1,N9=1,N10=2"
"18","2","2","2","2","1","2","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=2,N8=2,N9=1,N10=1"
"18","2","2","2","2","1","2","N1=1,N2=1,N3=2,N4=2,N5=2,N6=1,N7=2,N8=1,N9=1,N10=2"
"18","2","2","2","2","1","2","N1=1,N2=2,N3=1,N4=2,N5=1,N6=2,N7=1,N8=1,N9=1,N10=1"
"19","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=1,N5=2,N6=1,N7=2,N8=2,N9=1,N10=2"
"19","2","2","1","1","1","2","N1=1,N2=2,N3=1,N4=2,N5=1,N6=2,N7=1,N8=1,N9=1,N10=2"
"19","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=1,N6=1,N7=1,N8=2,N9=1,N10=1"
"19","2","2","1","1","1","2","N1=2,N2=2,N3=2,N4=2,N5=1,N6=2,N7=2,N8=1,N9=1,N10=2"
"19","2","2","1","1","1","2","N1=2,N2=2,N3=1,N4=2,N5=2,N6=1,N7=2,N8=2,N9=1,N10=1"
"19","2","2","1","1","1","2","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=2,N8=1,N9=1,N10=2"
"19","2","2","1","1","1","2","N1=2,N2=2,N3=1,N4=1,N5=2,N6=1,N7=2,N8=1,N9=2,N10=2"
"19","2","2","1","1","1","2","N1=1,N2=2,N3=1,N4=1,N5=1,N6=2,N7=2,N8=2,N9=2,N10=1"
"19","2","2","1","1","1","2","N1=2,N2=1,N3=1,N4=2,N5=2,N6=1,N7=2,N8=1,N9=1,N10=1"
"19","2","2","1","1","1","2","N1=2,N2=1,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=1,N3=2,N4=1,N5=2,N6=1,N7=2,N8=1,N9=1,N10=1"
"20","2","2","1","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=2,N6=2,N7=1,N8=2,N9=2,N10=2"
"20","2","2","1","1","2","1","N1=2,N2=2,N3=1,N4=2,N5=1,N6=1,N7=1,N8=1,N9=2,N10=1"
"20","2","2","1","1","2","1","N1=2,N2=1,N3=2,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=1,N3=1,N4=2,N5=2,N6=1,N7=2,N8=1,N9=1,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=2,N3=1,N4=2,N5=2,N6=2,N7=1,N8=2,N9=1,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=2,N3=2,N4=1,N5=1,N6=1,N7=1,N8=1,N9=1,N10=1"
"20","2","2","1","1","2","1","N1=1,N2=1,N3=2,N4=2,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=1,N3=1,N4=2,N5=2,N6=1,N7=2,N8=2,N9=2,N10=2"
"20","2","2","1","1","2","1","N1=1,N2=1,N3=1,N4=1,N5=1,N6=2,N7=1,N8=1,N9=2,N10=2"
